url,search_type
https://www.mycareersfuture.sg/job/program-advisor-textile-fashion-industry-training-centre-40ba53d1b8bb590295bc7df096c32db0,analytics
https://www.mycareersfuture.sg/job/cognos-admin-wipro-19264a052f85f809b727a03f35efffb1,analytics
https://www.mycareersfuture.sg/job/cloud-computing-observability-engineer-vice-president-jpmorgan-chase-bank-na-5c2f5ff0a668b89d2ba049b964641a06,analytics
https://www.mycareersfuture.sg/job/digital-strategy-executive-kino-biotech-d9a0e0c437d8318c454d0444dcde04a1,analytics
https://www.mycareersfuture.sg/job/principal-consultant-infosys-consulting-e759735add89c4a6460579833811d709,analytics
https://www.mycareersfuture.sg/job/technical-manager-flintex-consulting-c0ce8a69a3d06eb27ec19ceec0290157,analytics
https://www.mycareersfuture.sg/job/trading-platform-team-lead-asia-wealth-platform-fdc954edeb7aa13cb129fd5524b4ff53,analytics
https://www.mycareersfuture.sg/job/senior-manager-9ed177f9e4b4b8e26fac948bfe4d427c,analytics
https://www.mycareersfuture.sg/job/manager-0e98d3a4ebac44c77fe4c3a497f8e9bd,analytics
https://www.mycareersfuture.sg/job/senior-manager-f807757a8b583cc22cb09febd2051fc8,analytics
https://www.mycareersfuture.sg/job/manager-6702c85d600c675ab5d789e731c39e30,analytics
https://www.mycareersfuture.sg/job/devops-architect-e0a1af6470c9cc9774be662682021e3f,analytics
https://www.mycareersfuture.sg/job/analyst-senior-analyst-4931e4f348bab65c6f0491424f6a0230,analytics
https://www.mycareersfuture.sg/job/sales-account-manager-44b5126df702b3f6e89bb69da83b095d,analytics
https://www.mycareersfuture.sg/job/financial-consultant-d2ae954b4741ef9d164ec765cb92dd45,analytics
https://www.mycareersfuture.sg/job/cctv-design-engineer-people-profilers-aba3ee9d551bd7108f125c828e316900,analytics
https://www.mycareersfuture.sg/job/senior-manager-a54080f3368da8b9b8afe1805285f5ed,analytics
https://www.mycareersfuture.sg/job/manager-939f173ad7cc8174fe289eda10961141,analytics
https://www.mycareersfuture.sg/job/sales-insights-analytics-lead-go-market-singapore-google-asia-pacific-ae7b77686aa48fdbf562b547b5d35d2a,analytics
https://www.mycareersfuture.sg/job/vice-president-crm-analytics-hsbc-bank-275cc7a2bb4fc0ed31fd90f1e2bd6202,analytics
https://www.mycareersfuture.sg/job/marketing-executive-park-place-technologies-f1f5e3621704b5f53e7fecb645404770,analytics
https://www.mycareersfuture.sg/job/quantitative-analyst-%E2%80%93-international-energy-trading-bluechip-platforms-asia-4c04491a4da988630decefab4b9092f2,analytics
https://www.mycareersfuture.sg/job/machine-learning-engineer-ntt-data-singapore-d9dbf31dfb76475c6ebb209743c4978d,analytics
https://www.mycareersfuture.sg/job/quantitative-analyst-%E2%80%93-international-energy-trading-kerry-consulting-8eedea5bdfcbccd39ce56d777c1d9eda,analytics
https://www.mycareersfuture.sg/job/scientific-director-singapore-mit-alliance-research-technology-centre-fe69bea62b1dc922668a7134712526b0,analytics
https://www.mycareersfuture.sg/job/client-service-outbound-executive-reed-business-information-6208f0e4a15b289dcd8c64dfb2a157e4,analytics
https://www.mycareersfuture.sg/job/manager-xin-fa-wang-496435d795d48918d19c3a2b9bad9863,analytics
https://www.mycareersfuture.sg/job/account-manager-xin-fa-wang-764dac6be92c4a209f483309bf3dabcf,analytics
https://www.mycareersfuture.sg/job/manager-general-1790d29441b87376fe0b35a7b3d62983,analytics
https://www.mycareersfuture.sg/job/google-ads-ppc-account-manager-strategy-solutions-services-953ec94c26a5579b383f57ab5b37cf40,analytics
https://www.mycareersfuture.sg/job/front-end-developer-gmp-recruitment-services-f3ddbd8d38d34a697822a31fa356776b,analytics
https://www.mycareersfuture.sg/job/research-assistant-research-associate-postdoctoral-fellow-research-fellow-national-university-singapore-9d254b5a5ce65376a832166d3e389db3,analytics
https://www.mycareersfuture.sg/job/research-assistant-nus-computing-national-university-singapore-2ad115778419c888f96c7607613f5190,analytics
https://www.mycareersfuture.sg/job/client-solutions-manager-facebook-singapore-1af62c21821af370e3e5fd8a27bd4557,analytics
https://www.mycareersfuture.sg/job/accounts-executive-jardin-enchante-d8290458c61304591484c9939cffeec6,analytics
https://www.mycareersfuture.sg/job/database-administration-capita-2592cdf6c76e11e520095f03e4c7fd74,analytics
https://www.mycareersfuture.sg/job/database-administration-capita-74ba3e42f0b67f5923462f183cfc50df,analytics
https://www.mycareersfuture.sg/job/quantity-risk-analyst-%E2%80%93-lng-trading-multinational-kerry-consulting-06136613ec41ab5c0cabd5893fcf3b3c,analytics
https://www.mycareersfuture.sg/job/cybersecurity-manager-security-operations-centre-civil-aviation-authority-singapore-c065f1aca47a7cb2ef37d2efbdf2ba28,analytics
https://www.mycareersfuture.sg/job/project-management-director-global-business-operations-discovery-networks-asia-pacific-571ceeb872926301d172bf6751ea0c84,analytics
https://www.mycareersfuture.sg/job/lead-people-analyst-singapore-google-asia-pacific-d62ba8479237b8ea7bfccdefd3b2da82,analytics
https://www.mycareersfuture.sg/job/asia-lead-gas-analyst-reed-business-information-707b7887006e0f9d016be6957140c00d,analytics
https://www.mycareersfuture.sg/job/consultant-finance-transformation-deloitte-consulting-d9b430237abca79522c54ea0fc483fbb,analytics
https://www.mycareersfuture.sg/job/power-bi-developer-c1f3461285a5ce4e7d5888609e82baf2,analytics
https://www.mycareersfuture.sg/job/manager-analytics-paypal-ae4d5fadf0a5ceb200bc3f91ff1fe877,analytics
https://www.mycareersfuture.sg/job/senior-analytics-manager-essence-global-media-singapore-b162985c940877ad8ea84ad2e4140d74,analytics
https://www.mycareersfuture.sg/job/customer-technical-support-representative-clarivate-analytics-9b6ea8806613376a69fe4d4174a32ea8,analytics
https://www.mycareersfuture.sg/job/ap-senior-sales-operation-executive-cloud-ibm-innovation-services-3af1a83207a35c75c5deb87ab285b32e,analytics
https://www.mycareersfuture.sg/job/editor-vegetable-oils-pricing-sp-global-asian-holdings-c23a50f673854bc2c3ed143caccc15cc,analytics
https://www.mycareersfuture.sg/job/digital-marketing-executive-3k-tiong-bahru-fb-ads-seo-immediate-supreme-hr-advisory-e199df9db56f7b7eec36f332fff8a51d,analytics
https://www.mycareersfuture.sg/job/senior-executive-finance-m1-758cd3f94d61d4be300cbd861052be03,analytics
https://www.mycareersfuture.sg/job/hr-analyst-ad-astra-consultants-e03c536fda064f7cbd51cf724cb01b2a,analytics
https://www.mycareersfuture.sg/job/enterprise-architect-blue-star-infostack-solutions-329baef8203002a6d07b244306640d6e,analytics
https://www.mycareersfuture.sg/job/lead-solution-architect-siemens-mobility-557cbc5225c89a3dcda6ca49c875ed04,analytics
https://www.mycareersfuture.sg/job/senior-financial-analyst-829bb8976af156cd3ef4d121fd70e667,analytics
https://www.mycareersfuture.sg/job/strategy-manager-irisnation-singapore-128e1c7addb964b2bf41acca9dd74d37,analytics
https://www.mycareersfuture.sg/job/regional-logistics-director-foodpanda-singapore-37805482a5a447f24a5fc2410ffa45c6,analytics
https://www.mycareersfuture.sg/job/commercial-excellence-leader-ge-measurement-control-8952a434a1d97d6b89f224c50a367ba5,analytics
https://www.mycareersfuture.sg/job/executive-corporate-marketing-alliance-21-7e90bebb42a3189281c663db129eccd4,analytics
https://www.mycareersfuture.sg/job/reseach-assistant-research-associate-postdoctoral-fellow-national-university-singapore-000768e756cd2fc248f575d81eac70c6,analytics
https://www.mycareersfuture.sg/job/associate-management-reporting-great-eastern-life-assurance-company-2bf7a18ac27b6ad0aea0f1c987c64806,analytics
https://www.mycareersfuture.sg/job/programme-manager-compliance-hongkong-shanghai-banking-corporation-abf9e1950a0bf3ab92ebef59799dc34d,analytics
https://www.mycareersfuture.sg/job/regional-expansion-manager-grabtaxi-holdings-b259634acbfbf088430ce245857bd890,analytics
https://www.mycareersfuture.sg/job/strategic-operations-manager-grabtaxi-holdings-babce538c0b46b3d3840084951316890,analytics
https://www.mycareersfuture.sg/job/software-engineer-ibm-innovation-services-d6d0f579d77162e41aebcc12f68a7744,analytics
https://www.mycareersfuture.sg/job/principle-leadership-development-amazon-web-services-singapore-c193e0efb41a533ec558f5812299feaf,analytics
https://www.mycareersfuture.sg/job/research-assistant-national-university-singapore-c8ee7438a283894e9280850b010c2c98,analytics
https://www.mycareersfuture.sg/job/metals-methodology-market-specialist-sp-global-asian-holdings-ea02d57256af7da42c589052cb72ddc7,analytics
https://www.mycareersfuture.sg/job/sales-operations-business-analysis-executive-becton-dickinson-holdings-4eed7cdd607a5ca2eeef96fdfa9f1de8,analytics
https://www.mycareersfuture.sg/job/seo-manager-cybersprout-65782ba10644de94275aca50de3823a5,analytics
